(442, 828, 457.2346727355438, 812.7042462311188)
(403, 828, 418.3198371024877, 812.1276780712187)
(369, 825, 384.2603763473282, 808.9660119323937)
(327, 828, 342.24729540802326, 811.2266846255723)
(293, 826, 308.24967466712667, 809.0156342740478)
(266, 828, 281.1895924426883, 810.5189859583171)
(229, 829, 244.15009846875995, 810.9249119779948)
(192, 828, 207.07553650793156, 809.642220497863)
(224, 797, 239.03601356276303, 778.6864640424732)
(251, 769, 266.06636256230934, 750.6726225067015)
(284, 742, 299.0546541239116, 723.7615827916445)
(315, 711, 330.015404681133, 692.7393807013773)
(337, 687, 352.03704709166544, 668.7396697970439)
(366, 716, 381.0620722129825, 697.7631660617569)
(391, 732, 406.06582473174274, 713.773902526832)
(422, 757, 437.10018386267996, 738.7816041946508)
(446, 781, 461.0766005193523, 762.7945408517951)
(484, 814, 497.9251177870003, 795.4230357631293)
