(103, 655, 109.54465507199984, 652.6335469167864)
(142, 654, 148.56761654986244, 652.130119726487)
(184, 653, 190.51400067005864, 651.5711110747699)
(212, 651, 218.49486035902348, 650.2326449155834)
(239, 653, 245.5118139006579, 652.2444547626002)
(276, 652, 282.4769205994596, 651.2287552207198)
(313, 651, 319.44240282208744, 650.243597446514)
(360, 650, 366.42637355785274, 649.2279898140406)
(403, 653, 409.45324724143865, 652.2222923030827)
(429, 652, 435.4538057536765, 651.2258744809063)
(470, 654, 476.4217144674663, 653.2443241778474)
(505, 653, 511.093926239515, 652.2348097968552)
(507, 610, 512.9094654226826, 609.2378762824444)
(510, 577, 515.5512595427604, 576.3167150633219)
(512, 535, 517.1069235984866, 534.3610181109682)
(510, 503, 515.0787012375393, 502.3579564388738)
(512, 465, 516.8894940165919, 464.3751533815331)
(513, 419, 517.6590125334334, 418.40932457660307)
(512, 378, 516.5959951279688, 377.42252413387615)
(513, 341, 517.4002278089068, 340.4737616556534)
(480, 341, 484.4215213948204, 340.474954598976)
(441, 338, 445.41687032045303, 337.49210026600304)
(400, 339, 404.4303254990901, 338.4971730542692)
(367, 342, 371.4487917651534, 341.48903183923835)
(333, 342, 337.4642221567913, 341.5184739032397)
(298, 341, 302.5001419324944, 340.5327641500037)
(301, 377, 305.49936980939395, 376.51221037068797)
(298, 417, 302.52873700891837, 416.51780033444163)
(298, 456, 302.558255861927, 455.5471913209493)
(296, 498, 300.5427297766416, 497.5576960859977)
(298, 525, 302.51486063433543, 524.5554941844998)
(298, 566, 302.48666075269216, 565.5724496146352)
(299, 602, 303.49897418653865, 601.5662014835044)
(294, 654, 298.4852921196211, 653.5590201740439)
(338, 653, 342.5326647995302, 652.5259484131118)
(379, 656, 383.5493749090131, 655.5199013075735)
(407, 654, 411.5297820683059, 653.5154413287564)
(456, 652, 460.5637140207913, 651.4988170179755)
(489, 654, 493.5894350513387, 653.5176118838991)
(519, 657, 520.6833492957901, 656.6101451104104)
