(90, 668, 96.13108642423951, 664.5253585664242)
(132, 666, 138.13005021389606, 663.3223690635654)
(170, 666, 176.12950170826628, 663.5165061098086)
(204, 662, 210.04392495518778, 660.9834531812353)
(252, 661, 258.0766530655557, 660.1045024302792)
(304, 662, 310.04603815925014, 661.1055256885342)
(345, 663, 351.051934516354, 662.0994444162652)
(383, 663, 389.05845807338073, 662.0869350512507)
(426, 660, 432.0547547472804, 659.0653506094967)
(468, 658, 474.04261092071044, 657.0659050853224)
(508, 659, 513.7077934998948, 658.0333118631138)
(504, 624, 509.70596538705115, 623.0318786564432)
(505, 578, 510.68241910350446, 577.034595681212)
(507, 554, 512.5996697684665, 553.040820866547)
(505, 509, 510.6170828319253, 508.05186129928103)
(505, 475, 510.6296366888295, 474.03743751417295)
(502, 428, 507.65730996711943, 427.04223902189324)
(503, 382, 508.6316848971255, 381.03762223851265)
(501, 345, 506.6306499476075, 344.0423407902699)
(471, 346, 476.6296024121175, 345.04234536535915)
(415, 344, 420.63588410295455, 343.0615389841829)
(373, 344, 378.6531327220994, 343.08645963373704)
(342, 345, 347.6630333036884, 344.0888377539745)
(300, 345, 305.66907208389006, 344.09620916035874)
(303, 383, 308.6736236068569, 382.0969778585268)
(306, 426, 311.63108387277, 425.11061864693016)
(310, 462, 315.64166971963135, 461.1252541505456)
(313, 502, 318.64364861121027, 501.1176329203893)
(315, 531, 320.62386220126774, 530.1354389025254)
(313, 576, 318.6072417256205, 575.1354380623991)
(313, 614, 318.61822314531463, 613.1288092499283)
(311, 661, 316.62059752306175, 660.1177287258504)
(345, 660, 350.5941828209556, 659.1095173170829)
(385, 658, 390.60061337226375, 657.1092204714704)
(433, 659, 438.5802334770967, 658.107637541025)
(468, 657, 473.5883458647726, 656.1114958581509)
(513, 656, 517.3050779082703, 655.1479501859138)
