(451, 830, 464.1012731044226, 815.5775666790945)
(400, 834, 412.9607036544919, 817.4029804274946)
(351, 833, 363.9899833829052, 815.7593034743529)
(318, 834, 330.9305417918997, 815.8635697975126)
(266, 836, 278.9356317036027, 816.6523376627142)
(227, 838, 239.9211371316555, 817.2329270409737)
(189, 840, 201.94321785015646, 817.7676896618004)
(220, 811, 232.9359519162807, 788.7672824164937)
(249, 783, 261.9718798429083, 760.8277548558193)
(275, 752, 288.0771154680009, 729.7868447590112)
(293, 734, 306.10194962962294, 711.823680680307)
(324, 698, 337.14308099381094, 675.8563684768977)
(345, 680, 358.1308460703931, 657.8502497588718)
(375, 708, 388.1241431112472, 685.8279721772121)
(404, 737, 417.14007256253234, 714.8183204136419)
(430, 760, 443.066271328653, 737.7785654803236)
(456, 788, 469.04743866690495, 765.7825565549804)
(487, 815, 498.8895761606195, 792.6092046177968)
