(444, 828, 460.08545253243636, 816.0861990426023)
(405, 826, 421.01377936745007, 813.7896204308832)
(376, 829, 391.90798904939663, 815.721882523435)
(344, 829, 359.8721940961873, 815.058562017551)
(305, 830, 320.87688660000026, 815.2766500201764)
(268, 828, 283.8888968513567, 813.0408098563965)
(229, 828, 244.91339915897896, 812.5588175753276)
(188, 827, 203.96185750089182, 811.2956642620655)
(223, 793, 238.9517190753601, 777.3534291752508)
(251, 766, 267.0027702213339, 750.4094059282799)
(284, 735, 299.916179087343, 719.4702092382619)
(312, 706, 327.96439768134627, 690.5272398454829)
(344, 678, 359.9475363483913, 662.5246207125927)
(368, 706, 383.92794857743974, 690.5319689256762)
(395, 737, 410.9783493976962, 721.5827318252575)
(413, 758, 429.0771292289093, 742.5859550050325)
(444, 786, 460.08406946699927, 770.6168360147097)
(473, 817, 488.7918187176584, 800.921220543406)
