(471, 821, 479.9031923643655, 818.9635941153103)
(432, 819, 440.8901380008091, 816.9467308106308)
(413, 818, 421.88564178035426, 815.9414690939191)
(369, 819, 377.88519806530115, 816.9447471868137)
(339, 820, 347.8959375619045, 817.9050582027745)
(295, 818, 303.9211428800706, 815.9049773536437)
(245, 818, 253.92931971967343, 815.9106841440858)
(215, 820, 223.91985156283488, 817.8157335628997)
(170, 822, 178.90114633553262, 819.5743315095912)
(208, 789, 216.89566803646446, 786.5577740501094)
(233, 762, 241.90150154635458, 759.5551089808134)
(266, 733, 274.8966870915382, 730.5356948715131)
(303, 688, 311.87494941715835, 685.5330313131669)
(327, 710, 335.8761689082691, 707.536332625684)
(355, 739, 363.86613980160087, 736.5368699113551)
(388, 770, 396.87993690250306, 767.5438590416769)
(419, 803, 427.8720489217188, 800.5496774737294)
(443, 831, 451.2916596819207, 825.5404495957562)
