(434, 811, 459.36849852480634, 813.4513582958525)
(393, 814, 418.5077251209023, 815.08615507193)
(357, 816, 382.54655012785463, 816.2020010849766)
(321, 816, 346.5787078636388, 816.0056149834893)
(279, 814, 304.584655510166, 813.9841449894998)
(252, 815, 277.56776328520067, 814.8778445609745)
(215, 818, 240.67018757052844, 817.1401415654597)
(183, 819, 208.7759099608133, 817.6686898801457)
(205, 797, 230.76676764314243, 795.6589423447778)
(226, 769, 251.76655797104118, 767.6493777142321)
(258, 737, 283.77891244817187, 735.657182600515)
(286, 711, 311.7515728973134, 709.6617298432302)
(303, 697, 328.74745776096245, 695.6579576666096)
(331, 668, 356.7563938036791, 666.646475571434)
(357, 693, 382.75695999926967, 691.6449659344963)
(383, 721, 408.75659228200004, 719.6356495309299)
(409, 746, 434.7433050060676, 744.6336644219701)
(441, 772, 466.7331954258069, 770.6329688025169)
(476, 804, 501.6451661311685, 802.6203039161624)
(508, 836, 521.1460592148617, 827.2658962796304)
