(110, 655, 120.3226290750569, 657.7518296937376)
(150, 657, 160.33621936589586, 659.7568627539274)
(193, 657, 203.35197678187447, 659.7521797241066)
(224, 655, 234.48002724870543, 657.9369330166103)
(263, 656, 273.4810161198608, 658.9358562798435)
(294, 655, 304.49071717149576, 657.9326745908284)
(339, 654, 349.4953892268122, 656.926046664323)
(382, 651, 392.482729212169, 653.9274679261748)
(419, 653, 429.48755887467826, 655.9259798271843)
(457, 653, 467.4921963205603, 655.9246502053809)
(498, 652, 508.46368319067346, 654.9324241330323)
(497, 604, 507.4650246668511, 606.9379688677861)
(498, 570, 508.43511169624736, 572.9156946843324)
(498, 542, 508.42166076731854, 544.9068568067697)
(498, 509, 508.41151667749943, 511.89900078809677)
(498, 463, 508.41224276421326, 465.8976117272219)
(495, 423, 505.41764737707814, 425.90569001304374)
(494, 388, 504.425878981289, 390.90268469672384)
(494, 348, 504.4312857257311, 350.8959508055426)
(452, 351, 462.42602112580647, 353.9000942194379)
(401, 350, 411.42981909782594, 352.90701283532405)
(355, 348, 365.42400146594383, 350.90829465707975)
(322, 348, 332.4272757404793, 350.9025545738263)
(278, 350, 288.4313368455891, 352.9088853489654)
(277, 389, 287.43935257812564, 391.9075984210961)
(273, 427, 283.4478618856415, 429.9085874306324)
(272, 468, 282.4426190929446, 470.907795903884)
(275, 509, 285.4435097782578, 511.91402854972023)
(272, 551, 282.44934688759326, 553.9131381344221)
(269, 586, 279.4521394171984, 588.9096710491614)
(268, 619, 278.4642706353411, 621.909149391515)
(271, 671, 281.46513147867086, 673.9097340067302)
(300, 670, 310.47557888924575, 672.9098036907436)
(333, 667, 343.46330377404996, 669.9095386407308)
(372, 663, 382.46414100820607, 665.897933097213)
(407, 667, 417.4607020565988, 669.8905003106179)
(437, 665, 447.4704084197488, 667.8821812891459)
(476, 665, 486.4731840295134, 667.8850457360173)
(514, 665, 519.508061804033, 668.072086450094)
