(111, 685, 129.80228783648562, 671.1518939041157)
(150, 683, 168.8660986030169, 669.7530062033146)
(189, 682, 207.93139386105517, 669.2000884933991)
(216, 682, 235.00341655029808, 669.3666516878247)
(263, 683, 281.9455035370053, 670.4029141564342)
(303, 684, 321.8835471099499, 671.4125702333804)
(335, 685, 353.866834713806, 672.4260643684037)
(376, 684, 394.7902048110862, 671.4036154317188)
(420, 685, 438.795877840427, 672.4087236233869)
(462, 686, 480.3440577245598, 673.3695761312661)
(508, 685, 513.3303561048049, 672.4101012121513)
(507, 647, 511.98149269518524, 634.3932524112207)
(505, 623, 509.82875809530833, 610.3997536376402)
(509, 584, 512.7784837859552, 571.4056348936325)
(511, 539, 513.704518709005, 526.4455775446676)
(512, 503, 513.8020201860389, 490.48046147821975)
(514, 476, 514.7169969595745, 463.3589893660156)
(513, 444, 513.3477834682598, 431.3860271135501)
(509, 396, 509.2428068136978, 383.41159300788223)
(509, 355, 509.10370501846086, 342.3603530048204)
(471, 356, 471.1099401199668, 343.36251252135247)
(439, 356, 439.11692273531094, 343.3826885225419)
(396, 353, 396.06551358718167, 340.39819342564937)
(352, 354, 352.01414297079987, 341.4613540622484)
(301, 356, 301.24679622384105, 343.4487140135796)
(300, 390, 300.28544093823876, 377.4297515615557)
(298, 431, 298.36253428102657, 418.4031906078275)
(298, 473, 298.3962403365358, 460.42265278219327)
(299, 510, 299.365517564225, 497.40446352333817)
(298, 547, 298.45914367039626, 534.3144957566545)
(298, 591, 298.51367991301095, 578.3539383725264)
(298, 631, 298.54483898306285, 618.425335425016)
(295, 666, 295.5378517222501, 653.4693546422993)
(320, 667, 320.5693791319376, 654.4583090809416)
(355, 665, 355.5634765012655, 652.4331553045276)
(399, 660, 399.55848097477246, 647.4048456802857)
(447, 658, 447.5435927892531, 645.3894165024453)
(486, 658, 486.44692308814564, 645.425535086173)
(527, 659, 517.9634039219388, 646.3692170453329)
