(466, 818, 468.1665025389648, 806.6000285351371)
(428, 818, 430.1807588563172, 806.2159693938764)
(397, 819, 399.17658874158394, 806.6684960981537)
(361, 817, 363.18506912798307, 804.5695425633522)
(318, 816, 320.17094631549406, 803.3118959774786)
(276, 813, 278.14458823862964, 800.2285197864419)
(239, 812, 241.17248490790504, 799.1845760495834)
(199, 816, 201.15343326810736, 802.7251235726482)
(230, 787, 232.20941610640048, 773.7289340165884)
(258, 758, 260.1924159355938, 744.7789901475833)
(287, 730, 289.2010522967014, 716.7365564480733)
(313, 707, 315.1775925253625, 693.7186897919255)
(344, 677, 346.2203662939197, 663.7271179594989)
(374, 707, 376.1773611890063, 693.7389699567383)
(400, 730, 402.1231326154025, 716.741204621332)
(428, 759, 430.0931307185812, 745.6651638893959)
(454, 782, 456.1101345117903, 768.5583232898633)
(487, 816, 488.5715286520921, 800.649712794528)
