(438, 824, 453.68719165132495, 814.2876339114977)
(394, 825, 409.5857580804013, 814.4935307315153)
(358, 824, 373.5166400267552, 813.1278735120216)
(311, 822, 326.52453639196744, 810.9449606312423)
(278, 822, 293.5737912923724, 810.6929336962047)
(237, 821, 252.57279482724388, 809.5021916480953)
(194, 822, 209.45484166982905, 810.1225869786272)
(213, 803, 228.444442312437, 791.1421427605463)
(248, 770, 263.43542186784737, 758.1415787124469)
(273, 746, 288.36312608248255, 734.1879674151343)
(295, 726, 310.3292197097713, 714.2283991796297)
(322, 694, 337.35698308330996, 682.2598920142619)
(348, 669, 363.38626984257047, 657.1717245829697)
(373, 697, 388.3783145866465, 685.1331113916143)
(409, 730, 424.38533432676604, 718.1720229717973)
(431, 753, 446.3748491336919, 741.2141698993097)
(456, 779, 471.36080018357615, 767.1965683565722)
(477, 802, 491.62594573065815, 790.1887156793177)
(501, 826, 510.1838673821947, 810.5044117961305)
