(442, 827, 469.8815080149615, 821.838641365759)
(399, 826, 426.9009483804261, 820.8149199332372)
(364, 827, 391.87187405356667, 821.6848544749531)
(324, 825, 351.87868745851716, 819.6673627254082)
(292, 828, 319.8941022905897, 822.3499360382295)
(258, 828, 285.95141815555905, 822.1701021911365)
(218, 823, 245.9796750067514, 817.1767396436537)
(183, 823, 210.9585662386219, 817.1874997030417)
(213, 793, 240.9285233009645, 787.2019668392592)
(237, 771, 264.9369592356658, 765.2287605113313)
(269, 740, 296.949834517808, 734.2539544518442)
(297, 710, 324.9686241431649, 704.2489992196055)
(329, 678, 356.956723621813, 672.2598828969336)
(357, 708, 384.9706960773909, 702.2873965312915)
(378, 729, 405.9922708575333, 723.2754240824074)
(398, 752, 426.0130528626669, 746.2860116366647)
(425, 782, 453.0063301142899, 776.2961021269922)
(453, 812, 481.0445268043162, 806.2770628979366)
