(129, 661, 136.46566241045963, 676.3867909957729)
(170, 666, 177.4478923127693, 681.4232786280518)
(230, 670, 237.448691936572, 685.4589537358409)
(256, 669, 263.44283301658635, 684.4476892004136)
(303, 665, 310.4194483504645, 680.4561832664895)
(342, 667, 349.37950772920374, 682.3955200359377)
(380, 665, 387.35051623255794, 680.4211905250337)
(422, 666, 429.3314219374484, 681.3334526735758)
(462, 666, 469.160412974983, 681.337350112649)
(497, 668, 499.42137385791693, 683.4662425107838)
(497, 625, 498.81655429727937, 640.4474181865189)
(499, 576, 499.8434909267606, 591.4661949681135)
(498, 526, 498.4401088545719, 541.4395160244595)
(500, 469, 499.6941018364638, 484.4147488493912)
(503, 432, 501.6659145465913, 447.4790991084666)
(501, 386, 499.4035523036568, 401.5592521397937)
(502, 337, 499.8323381916239, 352.5490040794036)
(465, 338, 462.8232646950284, 353.54848741509295)
(432, 339, 429.79226762806854, 354.5547434959457)
(385, 341, 382.818192614066, 356.50795613095517)
(346, 341, 343.93293322992525, 356.52294531563507)
(319, 340, 317.28665724370313, 355.5052213341155)
(293, 339, 293.60497606282377, 354.6094786504611)
(293, 382, 293.9173688707788, 397.6975355150486)
(292, 409, 293.17532910252356, 424.6927682722339)
(288, 443, 289.82490680402736, 458.6769909752134)
(284, 490, 286.6004004240472, 505.7847146027919)
(285, 535, 287.93203152417396, 550.7863650578414)
(281, 570, 284.725444239651, 585.8969807429935)
(278, 612, 282.36103443299237, 628.013895030022)
(277, 661, 281.4470798618687, 677.2331228015678)
(311, 662, 315.4467794215525, 678.2267370003947)
(351, 662, 355.4922636559585, 678.2231421888537)
(403, 661, 407.44536708020934, 677.2681186255594)
(429, 662, 433.45011062804235, 678.3274852490808)
(470, 663, 474.2975037808492, 679.4007684713958)
(518, 663, 512.4864079904763, 678.9499196996691)
