(441, 827, 451.03918617448704, 818.7270133396354)
(402, 829, 411.9896613732301, 819.5811926102376)
(360, 824, 370.00096752158294, 814.5637681991066)
(319, 823, 328.9979251431528, 813.5176890631909)
(285, 825, 294.933730547753, 815.2423558876477)
(238, 825, 247.96389130719263, 815.0097177945156)
(199, 824, 208.98811182799489, 813.9234544352295)
(224, 800, 234.0171329794654, 789.9448727614015)
(249, 775, 259.0597120854379, 765.0004086705196)
(273, 751, 283.05022396770704, 741.0305974027623)
(295, 729, 305.1056959825732, 719.0709497966894)
(325, 697, 335.0927079427895, 687.0363405671789)
(350, 670, 360.07889474433904, 660.0271964367794)
(379, 703, 389.0671872077909, 693.0191564937043)
(407, 728, 417.0732651325106, 718.0188296077912)
(433, 760, 443.0534017491022, 750.0150540622241)
(465, 790, 475.08309651856536, 779.9954591914715)
(494, 819, 501.68275181853915, 808.3074458682596)
