(117, 659, 127.07629303959355, 664.8021570885408)
(151, 658, 161.0933156260582, 664.0586522182906)
(194, 659, 204.09806566955393, 665.1344723885442)
(221, 660, 231.10572801612318, 666.1140705397463)
(257, 657, 267.16629964195494, 663.1621106223984)
(287, 657, 297.1729631891756, 663.1823178871965)
(322, 658, 332.16778116920216, 664.1658298584362)
(366, 657, 376.1723331283482, 663.1835433381416)
(406, 658, 416.18245614650556, 664.1902652334672)
(442, 663, 452.1948049136388, 669.1597235030865)
(474, 660, 484.2110802964205, 666.1476260329872)
(514, 663, 519.0239545404525, 668.9857040460099)
(515, 626, 519.4123057411015, 632.0067683429579)
(512, 588, 516.3986518554352, 594.0146168070917)
(512, 542, 516.3960396424183, 548.007352910233)
(509, 502, 513.3783898089702, 508.00333257221325)
(510, 452, 514.3758532782073, 458.010051314138)
(511, 431, 515.3500152220422, 437.01468613093243)
(511, 397, 515.3327610284073, 403.01600643485887)
(513, 358, 517.1304253591189, 364.02353038146373)
(480, 356, 484.10827540637104, 362.0345762455331)
(434, 354, 438.11313477396817, 360.0434710334466)
(394, 355, 398.1014216825091, 361.0534580141265)
(357, 354, 361.10722016559777, 360.03743307679815)
(337, 353, 341.11058278780564, 359.0389647175753)
(278, 356, 282.17371315831656, 362.0318175505289)
(280, 398, 284.18240326848155, 404.00007515494804)
(280, 440, 284.1699511207365, 446.0157703757674)
(280, 482, 284.16204842513724, 488.0258909611569)
(281, 531, 285.1696175017043, 537.0424835706673)
(281, 576, 285.1778113799934, 582.0375150503532)
(284, 610, 288.1902845917366, 616.0594948028235)
(284, 650, 288.1923073375376, 656.0511632272296)
(334, 647, 338.21027225668297, 653.0355120880891)
(367, 647, 371.2019343200224, 653.0401146581881)
(400, 650, 404.20321444731246, 656.0243099026827)
(443, 652, 447.21013348509547, 658.0291709896753)
(483, 650, 487.2068676205397, 656.0402589834123)
(518, 651, 520.1446640124992, 656.9090320871284)
