(112, 679, 108.47515399654128, 659.334715966664)
(151, 678, 147.5067427462743, 658.6205268076798)
(196, 680, 192.50810006446684, 660.6517895724194)
(238, 681, 234.55872971739174, 661.6745541669814)
(269, 681, 265.5518085720027, 661.6960260388563)
(315, 683, 311.56904616067237, 663.7386464668754)
(347, 680, 343.585128440001, 660.7396771628813)
(384, 678, 380.56524855850586, 658.7908371536264)
(420, 677, 416.5566442319342, 657.8048814583371)
(462, 679, 458.52715499109127, 659.752720930703)
(508, 682, 503.4474309684711, 662.7870662752038)
(508, 645, 503.358715849664, 625.7154625998036)
(510, 610, 505.098190162172, 590.6802087218796)
(508, 575, 503.0382480203384, 555.6223001185373)
(506, 536, 500.9937193372289, 516.6064412420039)
(509, 506, 503.78252822147937, 486.5609832685499)
(507, 459, 501.7794103404412, 439.5656192139685)
(514, 410, 508.0103608540189, 390.58288650881354)
(514, 373, 507.6839243815187, 353.60808352307447)
(513, 342, 506.5549151196226, 322.6394042921174)
(467, 341, 460.55041323008555, 321.68838683734015)
(420, 336, 413.58233829028063, 316.7148678423961)
(379, 335, 372.5863071585815, 315.7117747944906)
(335, 333, 328.6188887618014, 313.69924770816846)
(279, 334, 274.9577659472612, 314.61757146087353)
(281, 374, 277.10379851451603, 354.6447218179778)
(282, 415, 278.1701241443658, 395.63979511698534)
(280, 465, 276.45710273650985, 445.58909463598303)
(276, 503, 273.14383288692767, 483.6508735072509)
(280, 537, 277.10942073957756, 517.6438272878946)
(284, 576, 281.1139652831424, 556.6331662994482)
(283, 622, 280.1457693726735, 602.6177925443079)
(285, 667, 282.142736523828, 647.544763205662)
(335, 667, 332.1564424825936, 647.4825649188249)
(368, 669, 365.1701564744995, 649.4786459873197)
(411, 666, 408.1640953167363, 646.4959423099102)
(459, 663, 456.2038241704186, 643.5061937117331)
(500, 667, 496.9784130645529, 647.5332452289831)
