(61, 655, 67.59532325247893, 653.2602924627151)
(100, 655, 106.60648164964046, 653.6785255872874)
(139, 655, 145.59534253996824, 654.1338376578741)
(178, 655, 184.5363166578903, 654.4917792381732)
(217, 655, 223.5722217650949, 654.7842069356199)
(256, 655, 262.6488029688712, 654.8523325785194)
(295, 655, 301.66391465284494, 654.8966334223675)
(334, 655, 340.67260541928556, 654.8471500873133)
(373, 655, 379.68770564371107, 654.8849949082766)
(412, 655, 418.67948207902697, 654.9385249805429)
(451, 655, 457.65990979569875, 654.9182239338076)
(490, 655, 496.54283742260543, 654.8994246755421)
(490, 616, 496.4965521072743, 615.9471847998641)
(490, 577, 496.45303514432845, 576.9520894867973)
(490, 538, 496.4634081057804, 538.0151397772493)
(490, 499, 496.4576513405831, 498.99169171732296)
(490, 460, 496.39694623654486, 460.0281053413822)
(490, 421, 496.36918410147155, 421.1043535199374)
(490, 382, 496.32037376036436, 382.06471050933294)
(490, 343, 496.2740301987017, 343.04485806348947)
(451, 343, 457.28289025181874, 342.99985710902735)
(412, 343, 418.3096362471303, 343.0137084589361)
(373, 343, 379.3396680188748, 342.9945490231342)
(334, 343, 340.328069045376, 343.0001163460322)
(295, 343, 301.3761741169932, 342.986708471221)
(295, 382, 301.4373162459962, 382.0172194979836)
(295, 421, 301.43626308368226, 421.0321646888502)
(295, 460, 301.4321558975851, 460.0513702301534)
(295, 499, 301.41775866873326, 499.0351808280882)
(295, 538, 301.38327738541795, 538.0770615171995)
(295, 577, 301.37999052864234, 577.0553912931197)
(295, 616, 301.38572466544395, 616.0948838887753)
(295, 655, 301.41564739237424, 655.1076703304883)
(334, 655, 340.4086890649857, 655.0887781328361)
(373, 655, 379.4304742770361, 655.0795812879321)
(412, 655, 418.4274931907045, 655.0431153439704)
(451, 655, 457.43822438827095, 655.027312676542)
(490, 655, 495.43693088246005, 654.9552549131112)
