(490, 810, 485.34443865279565, 814.675582061209)
(451, 810, 446.33252803370095, 814.3835338451212)
(412, 810, 407.31657086474263, 814.150119191932)
(373, 810, 368.34648413204354, 813.9407451512228)
(334, 810, 329.3471476126068, 813.7777436544397)
(295, 810, 290.37693558240505, 813.5828577421952)
(256, 810, 251.3619023850423, 813.4144218466191)
(217, 810, 212.34205196297782, 813.2140735561262)
(178, 810, 173.31947903453258, 813.0363332451092)
(206, 782, 201.28724382810657, 785.0333513655106)
(234, 754, 229.29590371371202, 757.0239914657914)
(262, 726, 257.30308624202894, 729.0488470347207)
(290, 698, 285.29280457505837, 701.0478544596004)
(318, 670, 313.280929047731, 673.0713692527157)
(346, 698, 341.2785620842066, 701.0777291636975)
(374, 726, 369.29570606332925, 729.0892297593226)
(402, 754, 397.31064737156095, 757.0603456737457)
(430, 782, 425.3182634102315, 785.0868588899891)
(458, 810, 453.35804145741076, 811.8928142362269)
