(490, 810, 482.3578851320932, 806.35047320308)
(451, 810, 443.29675247548573, 805.9566983166341)
(412, 810, 404.24671997393864, 805.7199228060701)
(373, 810, 365.24945057129474, 805.4767098738322)
(334, 810, 326.2192469021249, 805.2419926646378)
(295, 810, 287.2601437710615, 804.9422540197786)
(256, 810, 248.24265115791778, 804.6645009876838)
(217, 810, 209.21321713682826, 804.3696668105812)
(178, 810, 170.1887056588449, 804.1208896826267)
(206, 782, 198.18699894434215, 776.1242524122608)
(234, 754, 226.18083528653014, 748.1801992627089)
(262, 726, 254.17240286203545, 720.1740807660258)
(290, 698, 282.13824593120603, 692.1739363166957)
(318, 670, 310.11941424740104, 664.1841484554226)
(346, 698, 338.07455187260126, 692.230948852672)
(374, 726, 366.0747689258271, 720.2271077770071)
(402, 754, 394.14328792559417, 748.240390338519)
(430, 782, 422.129963554339, 776.199363106127)
(458, 810, 450.04643109584987, 802.600863372973)
