(490, 810, 486.22306180695983, 813.8759735982449)
(451, 810, 447.2058519818456, 813.7095826186708)
(412, 810, 408.2074989943632, 813.5721563146947)
(373, 810, 369.20840006094227, 813.3924280164973)
(334, 810, 330.21676948975244, 813.2897980744167)
(295, 810, 291.21845681257673, 813.1729798695576)
(256, 810, 252.20703584122816, 813.0683986386455)
(217, 810, 213.21714554293962, 812.9547889237477)
(178, 810, 174.21798202380845, 812.8378553111913)
(206, 782, 202.23605256742755, 784.83370465755)
(234, 754, 230.25653404920274, 756.8293869427416)
(262, 726, 258.25531135736685, 728.8265462686733)
(290, 698, 286.24165232124, 700.8443904047475)
(318, 670, 314.23694739451133, 672.8627792836303)
(346, 698, 342.2255713165432, 700.8782629694119)
(374, 726, 370.2215103294856, 728.906836180165)
(402, 754, 398.2200248787549, 756.8933718370007)
(430, 782, 426.1882666494928, 784.8654620326929)
(458, 810, 454.21661666459335, 812.2195205100859)
