(490, 810, 480.1851068486527, 806.6486897577794)
(451, 810, 441.23210008133606, 806.0725508139533)
(412, 810, 402.25138858691935, 805.6211258653996)
(373, 810, 363.29094270958257, 805.1178282401285)
(334, 810, 324.29899826164046, 804.6714349145071)
(295, 810, 285.3716170933909, 804.3223395710426)
(256, 810, 246.33157239232418, 803.9304540579668)
(217, 810, 207.25709098598682, 803.5213957046733)
(178, 810, 168.31800267729494, 803.1007689651649)
(206, 782, 196.37921760131033, 775.0747386071206)
(234, 754, 224.4222107660951, 747.1293742191598)
(262, 726, 252.4221457177596, 719.1181988483102)
(290, 698, 280.484142363115, 691.1343509215453)
(318, 670, 308.49134464585933, 663.1969896655329)
(346, 698, 336.53151696604954, 691.1330560868861)
(374, 726, 364.5200108303303, 719.2008409180468)
(402, 754, 392.5112448772252, 747.1608596972466)
(430, 782, 420.43317622164903, 775.1439879261359)
(458, 810, 448.5312913622761, 800.9527386153516)
