(490, 810, 483.74937246576184, 807.5714044498948)
(451, 810, 444.82027585281384, 807.3230675548982)
(412, 810, 405.86961069555707, 807.0606389704716)
(373, 810, 366.7888460259362, 806.8046795975129)
(334, 810, 327.81038755006415, 806.5636102673174)
(295, 810, 288.84964400002127, 806.3686095343218)
(256, 810, 249.83617151778975, 806.0632758091929)
(217, 810, 210.80513950407473, 805.8893038484171)
(178, 810, 171.79797249894017, 805.6390700343381)
(206, 782, 199.77307589196232, 777.6638348857368)
(234, 754, 227.79109913220714, 749.7016541658902)
(262, 726, 255.77421227781707, 721.7223644966892)
(290, 698, 283.7861599871292, 693.6996488919154)
(318, 670, 311.7827142347269, 665.7140063690429)
(346, 698, 339.8040629738602, 693.7255761992056)
(374, 726, 367.84740544069996, 721.7646586399749)
(402, 754, 395.8718129883755, 749.6983662693387)
(430, 782, 423.88387168009325, 777.6526560387039)
(458, 810, 451.80693063083976, 804.1940375159687)
