(490, 810, 486.8893287946462, 817.1206722449061)
(451, 810, 447.8891556421325, 817.0654971464019)
(412, 810, 408.89686205339876, 817.0214652817359)
(373, 810, 369.9017499679613, 816.9788744460398)
(334, 810, 330.90613053551533, 816.9448061410554)
(295, 810, 291.90978237357837, 816.9151176774892)
(256, 810, 252.91960118969214, 816.8799221269587)
(217, 810, 213.9275835339225, 816.8532000609937)
(178, 810, 174.92856938813367, 816.813466133052)
(206, 782, 202.92416807008544, 788.8088915379035)
(234, 754, 230.91775137120925, 760.8060683655849)
(262, 726, 258.91723096620865, 732.8002585496176)
(290, 698, 286.92229762909915, 704.7930695712348)
(318, 670, 314.92766052344774, 676.7862254592402)
(346, 698, 342.93637251194684, 704.7853745054617)
(374, 726, 370.94419554218786, 732.793457897164)
(402, 754, 398.9437045383642, 760.7951262655953)
(430, 782, 426.9493452855386, 788.7869082720366)
(458, 810, 454.98630590781556, 816.633462274175)
