(61, 655, 68.30798572830817, 653.5350846505081)
(100, 655, 107.27974917287985, 654.1808135240486)
(139, 655, 146.29037083041615, 654.744607758421)
(178, 655, 185.31013663432574, 655.2052822475811)
(217, 655, 224.34889958093922, 655.5490865267581)
(256, 655, 263.3776659918251, 655.6750232134943)
(295, 655, 302.3680649372943, 655.7247934072022)
(334, 655, 341.3548737818231, 655.7291723140025)
(373, 655, 380.36476666039067, 655.7350688993032)
(412, 655, 419.287591256807, 655.7108262719468)
(451, 655, 458.2514575363489, 655.7649623790012)
(490, 655, 497.05891691818357, 655.7891489290024)
(490, 616, 496.98397247835055, 616.779313333124)
(490, 577, 496.9402686244745, 577.8067229141176)
(490, 538, 496.8320334823594, 538.7890529863706)
(490, 499, 496.7175250293803, 499.8859093559246)
(490, 460, 496.67369151027094, 460.91134909440865)
(490, 421, 496.5687866816379, 421.90546480410575)
(490, 382, 496.5085474804411, 382.87426517759314)
(490, 343, 496.3564118864101, 343.81108946215284)
(451, 343, 457.3551972683526, 343.76604838079993)
(412, 343, 418.3179155607772, 343.82728275719893)
(373, 343, 379.38935318817386, 343.8334719851443)
(334, 343, 340.3588327144284, 343.8323240837503)
(295, 343, 301.4552040017836, 343.88267560685824)
(295, 382, 301.4785179143602, 382.9241607961617)
(295, 421, 301.56892511729785, 421.97545240936336)
(295, 460, 301.54993697661104, 461.0176334545102)
(295, 499, 301.61776669504434, 499.9738348988109)
(295, 538, 301.69507624975824, 538.9054884757223)
(295, 577, 301.69668988060704, 577.8923720426172)
(295, 616, 301.69142041885743, 616.9721794493335)
(295, 655, 301.6849040008454, 655.9256738355939)
(334, 655, 340.6490475225913, 655.889639154337)
(373, 655, 379.6058841531272, 655.9349317984648)
(412, 655, 418.6255732908771, 655.8854842795878)
(451, 655, 457.57607154063413, 655.8064250460924)
(490, 655, 495.1558990560522, 655.7860495454512)
