(61, 655, 65.05692599453057, 653.3925691307046)
(100, 655, 104.033645164747, 653.6801224013407)
(139, 655, 143.0554848617307, 653.9617710159173)
(178, 655, 182.04286638358693, 654.1611180077632)
(217, 655, 221.0401808514487, 654.3657885307849)
(256, 655, 260.0682120447721, 654.3845564199853)
(295, 655, 299.07978074714737, 654.3819560783257)
(334, 655, 338.08236981996856, 654.3489157538949)
(373, 655, 377.0653998156042, 654.3410856307962)
(412, 655, 416.07029628682574, 654.3732459880858)
(451, 655, 455.08962973077684, 654.3637827584337)
(490, 655, 494.0928024714864, 654.3496480590038)
(490, 616, 494.071978205138, 615.344371274516)
(490, 577, 494.07696115984663, 576.3245629454086)
(490, 538, 494.06589071650535, 537.2970695943601)
(490, 499, 494.0706349089157, 498.2884382856949)
(490, 460, 494.08414551770466, 459.30928668276664)
(490, 421, 494.0974358989708, 420.3332627469174)
(490, 382, 494.1083112940229, 381.33955085587763)
(490, 343, 494.1125895638673, 342.34885489787274)
(451, 343, 455.12409274874193, 342.3807531011075)
(412, 343, 416.14521116590515, 342.3735002894545)
(373, 343, 377.13557549568037, 342.3330511170561)
(334, 343, 338.1442088767363, 342.2932204575962)
(295, 343, 299.15030828232284, 342.2737328711206)
(295, 382, 299.1363958064593, 381.2835324416211)
(295, 421, 299.10396203044877, 420.2861058633606)
(295, 460, 299.1113886710401, 459.2779949700508)
(295, 499, 299.12049449366515, 498.2494051574841)
(295, 538, 299.0905204834723, 537.2470312827684)
(295, 577, 299.09843603821287, 576.2806683501374)
(295, 616, 299.1086263610465, 615.3157892468159)
(295, 655, 299.11713472169924, 654.3228134831134)
(334, 655, 338.08280558713165, 654.3053026720704)
(373, 655, 377.09754644392456, 654.3140086783708)
(412, 655, 416.0976454029479, 654.2725563800145)
(451, 655, 455.07667192861146, 654.2955085037884)
(490, 655, 494.012670750713, 654.2739061550984)
