(490, 810, 489.59284352167055, 812.7805576145495)
(451, 810, 450.60665228847313, 812.5825412222755)
(412, 810, 411.6164176382929, 812.4592238301628)
(373, 810, 372.63071323979125, 812.3349043610499)
(334, 810, 333.6519928744946, 812.2516325138147)
(295, 810, 294.6579765314809, 812.180256556423)
(256, 810, 255.6684249583208, 812.103375847277)
(217, 810, 216.68067577720484, 812.036833515863)
(178, 810, 177.691438446068, 811.9719937391149)
(206, 782, 205.7049843448275, 783.9751598954607)
(234, 754, 233.69665140394903, 755.9716754263421)
(262, 726, 261.6956856153099, 727.9760397898131)
(290, 698, 289.6948846672758, 699.9798030540833)
(318, 670, 317.69023351665084, 671.9587621265794)
(346, 698, 345.7025494500386, 699.9431229024734)
(374, 726, 373.697533264051, 727.9619621586814)
(402, 754, 401.68617093914656, 755.9675269370731)
(430, 782, 429.6930070106315, 783.9683295942601)
(458, 810, 457.7326313702074, 811.4906272612492)
