(61, 655, 66.43045667950639, 653.8938046938756)
(100, 655, 105.41078847014492, 654.3092518793953)
(139, 655, 144.35784097270815, 654.6503296685688)
(178, 655, 183.3626452264204, 654.9709337667684)
(217, 655, 222.41025983671994, 655.1960213872964)
(256, 655, 261.4029559584627, 655.1657610188291)
(295, 655, 300.3744719291786, 655.1682676312314)
(334, 655, 339.4055937205498, 655.175518302257)
(373, 655, 378.40978801322774, 655.1408154433008)
(412, 655, 417.4366385316051, 655.1737966229243)
(451, 655, 456.4503209436583, 655.1950932752073)
(490, 655, 495.4053710932316, 655.2351118874701)
(490, 616, 495.40143531395034, 616.2083288685201)
(490, 577, 495.45760624279154, 577.199016909617)
(490, 538, 495.41811530636716, 538.1929266848946)
(490, 499, 495.37997444065996, 499.14709981062094)
(490, 460, 495.3546772116167, 460.1072001087087)
(490, 421, 495.3336440577301, 421.1269729960176)
(490, 382, 495.3069701964977, 382.1272288847755)
(490, 343, 495.291524307582, 343.1273266448808)
(451, 343, 456.24645860143687, 343.1354227884878)
(412, 343, 417.2443229538811, 343.13837163125805)
(373, 343, 378.25973038539456, 343.1473441744116)
(334, 343, 339.25541781126856, 343.12424430109536)
(295, 343, 300.26898581229796, 343.17019725783217)
(295, 382, 300.25830216564515, 382.17992629554914)
(295, 421, 300.23179218330506, 421.1620351955593)
(295, 460, 300.2768084246115, 460.14937905878696)
(295, 499, 300.28047009534185, 499.1277170925061)
(295, 538, 300.3076768646706, 538.1079328035748)
(295, 577, 300.35516404090737, 577.1149576348829)
(295, 616, 300.34121474212685, 616.099920395464)
(295, 655, 300.3393351122454, 655.0850808673611)
(334, 655, 339.336861861874, 655.0561929905958)
(373, 655, 378.33102491364, 655.081915268277)
(412, 655, 417.3362682941539, 655.040265108581)
(451, 655, 456.3806885567995, 655.0909180718077)
(490, 655, 495.0100243111863, 655.015483096766)
